Left	Right
DOID:162	TUG1
DOID:162	KCNQ1OT1
DOID:162	LINC00974
DOID:162	LINC00583
DOID:162	LINC00261
DOID:162	LSINCT5
DOID:162	CCDC26
DOID:162	ZFAS1
DOID:162	HNF1A-AS1
DOID:162	H19
DOID:162	LINC00663
DOID:162	MIR7-3HG
DOID:162	KIRREL3-AS3
DOID:162	LINC01556
DOID:162	MEG3
DOID:162	NEAT1
DOID:162	CAHM
DOID:162	NPSR1-AS1
DOID:162	MIR155HG
DOID:162	ERICH1-AS1
DOID:162	TINCR
DOID:162	SCHLAP1
DOID:162	BLACAT1
DOID:162	LINC00687
DOID:162	MIR99AHG
DOID:162	NCRUPAR
DOID:162	LINC00629
DOID:162	HCG4
DOID:162	ZEB1-AS1
DOID:162	LINC01133
DOID:162	LINC01024
DOID:162	HAND2-AS1
DOID:162	XIST
DOID:162	SAMMSON
DOID:162	DLEU2
DOID:162	HCG27
DOID:162	LINC00511
DOID:162	BCYRN1
DOID:162	LINC00472
DOID:162	PCGEM1
DOID:162	PTCSC2
DOID:162	DISC2
DOID:162	TDRG1
DOID:162	LINC00032
DOID:162	HOTAIR
DOID:162	LINC01628
DOID:162	GHET1
DOID:162	LUCAT1
DOID:162	LINC00961
DOID:162	LINC-PINT
DOID:162	PICSAR
DOID:162	BCAR4
DOID:162	FENDRR
DOID:162	PCAT5
DOID:162	HOXA11-AS
DOID:162	LINC00473
DOID:162	CRNDE
DOID:162	LINC00312
DOID:162	RMST
DOID:162	MALAT1
DOID:162	CDKN2B-AS1
DOID:162	SNHG4
DOID:162	CCAT1
DOID:162	TTTY15
DOID:162	MIR124-2HG
DOID:162	NPTN-IT1
DOID:162	IGF2-AS
DOID:162	PCAT1
DOID:162	WT1-AS
DOID:162	GACAT2
DOID:162	CDR1-AS
DOID:162	C5orf66-AS1
DOID:162	TARID
DOID:162	MINCR
DOID:162	PVT1
DOID:162	CCAT2
DOID:162	HOTTIP
DOID:162	PRINS
DOID:162	LINC00963
DOID:162	MIR100HG
DOID:162	C1QTNF9B-AS1
DOID:162	HOTAIRM1
DOID:162	SNHG12
DOID:162	PRNCR1
DOID:162	CBR3-AS1
DOID:162	UCA1
DOID:162	LINC01426
DOID:162	LINC00675
DOID:1686	CDKN2B-AS1
DOID:17	LINCMD1
DOID:17	GAS5
DOID:17	DANCR
DOID:17	HCP5
DOID:17	H19
DOID:17	MIR155HG
DOID:17	HOTAIR
DOID:170	HULC
DOID:170	BANCR
DOID:170	LINC-ROR
DOID:170	GAS5
DOID:170	PTCSC3
DOID:170	MIR17HG
DOID:170	AFAP1-AS1
DOID:170	KCNQ1OT1
DOID:170	LINC00261
DOID:170	H19
DOID:170	LINC00663
DOID:170	MEG3
DOID:170	NEAT1
DOID:170	PTCSC2
DOID:170	HOTAIR
DOID:170	MALAT1
DOID:170	PVT1
DOID:170	HOTTIP
DOID:170	LINC00675
DOID:1749	TUSC7
DOID:1749	H19
DOID:1749	MEG3
DOID:1749	NEAT1
DOID:1749	TINCR
DOID:1749	ZEB1-AS1
DOID:1749	LINC01133
DOID:1749	HOTAIR
DOID:1749	MALAT1
DOID:1749	CDKN2B-AS1
DOID:1749	C5orf66-AS1
DOID:1749	CCAT2
DOID:1749	HOTTIP
DOID:1749	CBR3-AS1
DOID:1749	UCA1
DOID:176	H19
DOID:178	TP53COR1
DOID:178	ESRG
DOID:178	MIR17HG
DOID:178	MIAT
DOID:178	KCNQ1OT1
DOID:178	H19
DOID:178	IL12A-AS1
DOID:178	MALAT1
DOID:178	CDKN2B-AS1
DOID:178	CDKN2A-AS1
DOID:1781	HULC
DOID:1781	BANCR
DOID:1781	PTCSC3
DOID:1781	H19
DOID:1781	LINC00663
DOID:1781	MEG3
DOID:1781	NEAT1
DOID:1781	PTCSC2
DOID:1781	HOTAIR
DOID:1781	MALAT1
DOID:1781	PVT1
DOID:1787	HCP5
DOID:1793	HULC
DOID:1793	LINC-ROR
DOID:1793	GAS5
DOID:1793	MIR17HG
DOID:1793	AFAP1-AS1
DOID:1793	LINC00261
DOID:1793	H19
DOID:1793	MEG3
DOID:1793	HOTAIR
DOID:1793	MALAT1
DOID:1793	PVT1
DOID:1793	HOTTIP
DOID:1793	LINC00675
DOID:18	LINCMD1
DOID:18	MIR17HG
DOID:18	XIST
DOID:18	PVT1
DOID:184	HULC
DOID:184	BANCR
DOID:184	TUSC7
DOID:184	MIR17HG
DOID:184	EWSAT1
DOID:184	TUG1
DOID:184	MEG3
DOID:184	HCG4
DOID:184	HOTAIR
DOID:184	MALAT1
DOID:184	HOTTIP
DOID:184	UCA1
DOID:1883	GAS5
DOID:1909	BANCR
DOID:1909	SPRY4-IT1
DOID:1909	GAS5
DOID:1909	LINC00654
DOID:1909	H19
DOID:1909	SAMMSON
DOID:1909	LINC00032
DOID:1909	HOTAIR
DOID:1909	LINC-PINT
DOID:1909	MALAT1
DOID:1909	CDKN2B-AS1
DOID:1909	UCA1
DOID:1921	XIST
DOID:193	PCA3
DOID:193	HULC
DOID:193	CTBP1-AS
DOID:193	GAS5
DOID:193	MIR503HG
DOID:193	DANCR
DOID:193	TUSC8
DOID:193	CASC2
DOID:193	EGOT
DOID:193	TUG1
DOID:193	KCNQ1OT1
DOID:193	LSINCT5
DOID:193	H19
DOID:193	MEG3
DOID:193	NEAT1
DOID:193	SCHLAP1
DOID:193	LINC00629
DOID:193	XIST
DOID:193	HCG27
DOID:193	BCYRN1
DOID:193	PCGEM1
DOID:193	TDRG1
DOID:193	HOTAIR
DOID:193	LUCAT1
DOID:193	LINC00961
DOID:193	PCAT5
DOID:193	HOXA11-AS
DOID:193	MALAT1
DOID:193	CDKN2B-AS1
DOID:193	CCAT1
DOID:193	TTTY15
DOID:193	IGF2-AS
DOID:193	PCAT1
DOID:193	PVT1
DOID:193	CCAT2
DOID:193	HOTTIP
DOID:193	PRINS
DOID:193	LINC00963
DOID:193	C1QTNF9B-AS1
DOID:193	SNHG12
DOID:193	PRNCR1
DOID:193	UCA1
DOID:1936	TP53COR1
DOID:1936	H19
DOID:1936	CDKN2B-AS1
DOID:1967	PCA3
DOID:201	HULC
DOID:201	BANCR
DOID:201	TUSC7
DOID:201	GAS5
DOID:201	MIR17HG
DOID:201	EWSAT1
DOID:201	TUG1
DOID:201	MEG3
DOID:201	HCG4
DOID:201	HOTAIR
DOID:201	MALAT1
DOID:201	PVT1
DOID:201	HOTTIP
DOID:201	UCA1
DOID:2018	H19
DOID:2021	MIR503HG
DOID:2021	H19
DOID:2021	LINC00629
DOID:2025	H19
DOID:2030	DAOA-AS1
DOID:2033	TP53TG1
DOID:2043	MIR17HG
DOID:2127	ESRG
DOID:2151	H19
DOID:2152	H19
DOID:2154	H19
DOID:2154	MEG3
DOID:2154	CDKN2B-AS1
DOID:2154	IGF2-AS
DOID:2154	WT1-AS
DOID:2174	BANCR
DOID:2174	MIR17HG
DOID:2174	MIR155HG
DOID:219	H19
DOID:219	MEG3
DOID:219	NPSR1-AS1
DOID:219	HOTAIR
DOID:219	MALAT1
DOID:219	CCAT1
DOID:219	CCAT2
DOID:2237	GAS5
DOID:2237	MIR17HG
DOID:225	CTBP1-AS
DOID:225	PISRT1
DOID:225	MIR17HG
DOID:225	HCP5
DOID:225	KCNQ1OT1
DOID:225	H19
DOID:225	MEG3
DOID:225	HLA-F-AS1
DOID:229	LINCMD1
DOID:229	H19
DOID:229	CDKN2B-AS1
DOID:2348	TP53COR1
DOID:2348	H19
DOID:2348	CDKN2B-AS1
DOID:2349	TP53COR1
DOID:2349	H19
DOID:2349	CDKN2B-AS1
DOID:2377	IFNG-AS1
DOID:2394	GAS5
DOID:2394	LSINCT5
DOID:2394	H19
DOID:2394	MEG3
DOID:2394	NEAT1
DOID:2394	XIST
DOID:2394	BCYRN1
DOID:2394	HOTAIR
DOID:2394	LUCAT1
DOID:2394	LINC00961
DOID:2394	HOXA11-AS
DOID:2394	MALAT1
DOID:2394	CDKN2B-AS1
DOID:2394	CCAT1
DOID:2394	PVT1
DOID:2394	CCAT2
DOID:2394	UCA1
DOID:2468	DSCR10
DOID:2468	HCG9
DOID:2468	LINC00271
DOID:2468	MIAT
DOID:2468	HAR1A
DOID:2468	DISC2
DOID:2468	MIR137HG
DOID:2468	DAOA-AS1
DOID:2513	CDKN2B-AS1
DOID:2531	HULC
DOID:2531	PSORS1C3
DOID:2531	TP53COR1
DOID:2531	GAS5
DOID:2531	TP73-AS1
DOID:2531	MIR17HG
DOID:2531	TUG1
DOID:2531	CCDC26
DOID:2531	H19
DOID:2531	MEG3
DOID:2531	NEAT1
DOID:2531	MIR155HG
DOID:2531	MIR99AHG
DOID:2531	DLEU2
DOID:2531	HOTAIR
DOID:2531	MALAT1
DOID:2531	CDKN2B-AS1
DOID:2531	SNHG4
DOID:2531	CCAT1
DOID:2531	WT1-AS
DOID:2531	PVT1
DOID:2531	MIR100HG
DOID:2531	HOTAIRM1
DOID:2531	UCA1
DOID:2559	MIAT
DOID:2559	MEG3
DOID:2596	H19
DOID:2596	NEAT1
DOID:2596	HOTAIR
DOID:2596	MALAT1
DOID:26	KCNQ1OT1
DOID:26	H19
DOID:2600	H19
DOID:2600	NEAT1
DOID:2600	HOTAIR
DOID:2600	MALAT1
DOID:2621	MYCNOS
DOID:2621	LINC00467
DOID:2621	NBAT1
DOID:2621	CASC15
DOID:2621	H19
DOID:2621	MEG3
DOID:2621	HAND2-AS1
DOID:2621	BCYRN1
DOID:2621	MALAT1
DOID:2621	PVT1
DOID:2621	MIR100HG
DOID:263	SPRY4-IT1
DOID:263	GAS5
DOID:263	TUG1
DOID:263	KCNQ1OT1
DOID:263	H19
DOID:263	MEG3
DOID:263	HOTAIR
DOID:263	MALAT1
DOID:263	CDKN2B-AS1
DOID:263	IGF2-AS
DOID:263	WT1-AS
DOID:263	PVT1
DOID:263	UCA1
DOID:2671	HOTAIR
DOID:2678	H19
DOID:2678	MEG3
DOID:2789	MIF-AS1
DOID:28	KCNQ1OT1
DOID:28	H19
DOID:2871	GAS5
DOID:2871	HOTAIR
DOID:2871	CDKN2B-AS1
DOID:2871	SNHG12
DOID:2876	H19
DOID:2876	NEAT1
DOID:2876	HOTAIR
DOID:2876	MALAT1
DOID:289	LINCMD1
DOID:289	CDKN2B-AS1
DOID:2914	GAS5
DOID:2914	HCP5
DOID:2914	THRIL
DOID:2921	XIST
DOID:2978	KCNQ1OT1
DOID:299	GAS5
DOID:299	AFAP1-AS1
DOID:299	HNF1A-AS1
DOID:299	H19
DOID:299	KIRREL3-AS3
DOID:299	MEG3
DOID:299	NEAT1
DOID:299	HOTAIR
DOID:299	MALAT1
DOID:299	CCAT2
DOID:299	HOTTIP
DOID:299	LINC00675
DOID:2994	ESRG
DOID:2994	H19
DOID:2994	LINC01556
DOID:2994	PICSAR
DOID:2998	XIST
DOID:2998	TDRG1
DOID:3007	AFAP1-AS1
DOID:3007	H19
DOID:3007	HOTTIP
DOID:3007	LINC00675
DOID:3008	AFAP1-AS1
DOID:3008	H19
DOID:3008	HOTTIP
DOID:3008	LINC00675
DOID:303	MIAT
DOID:303	MEG3
DOID:305	PCA3
DOID:305	HULC
DOID:305	BANCR
DOID:305	LINC00602
DOID:305	MIR194-2HG
DOID:305	TUSC7
DOID:305	SPRY4-IT1
DOID:305	ESRG
DOID:305	GAS5
DOID:305	PTCSC3
DOID:305	MIR17HG
DOID:305	PANDAR
DOID:305	AFAP1-AS1
DOID:305	DBH-AS1
DOID:305	HCCAT5
DOID:305	CYTOR
DOID:305	HCP5
DOID:305	KCNQ1OT1
DOID:305	LINC00974
DOID:305	HNF1A-AS1
DOID:305	H19
DOID:305	LINC00663
DOID:305	KIRREL3-AS3
DOID:305	MEG3
DOID:305	NEAT1
DOID:305	TINCR
DOID:305	LINC00687
DOID:305	ZEB1-AS1
DOID:305	LINC01133
DOID:305	PTCSC2
DOID:305	DISC2
DOID:305	HOTAIR
DOID:305	GHET1
DOID:305	PICSAR
DOID:305	LINC00312
DOID:305	MALAT1
DOID:305	CDKN2B-AS1
DOID:305	CCAT1
DOID:305	NPTN-IT1
DOID:305	IGF2-AS
DOID:305	WT1-AS
DOID:305	GACAT2
DOID:305	C5orf66-AS1
DOID:305	PVT1
DOID:305	CCAT2
DOID:305	HOTTIP
DOID:305	SNHG12
DOID:305	CBR3-AS1
DOID:305	UCA1
DOID:305	LINC00675
DOID:3068	HOTAIR
DOID:3069	H19
DOID:3069	HOTAIR
DOID:3070	SPRY4-IT1
DOID:3070	HYMAI
DOID:3070	MIR17HG
DOID:3070	CASC2
DOID:3070	CCDC26
DOID:3070	H19
DOID:3070	MEG3
DOID:3070	NEAT1
DOID:3070	HOTAIR
DOID:3070	CRNDE
DOID:3070	MALAT1
DOID:3070	CDKN2B-AS1
DOID:3093	BANCR
DOID:3093	ESRG
DOID:3093	MYCNOS
DOID:3093	LINC00467
DOID:3093	MIR17HG
DOID:3093	NBAT1
DOID:3093	CASC15
DOID:3093	H19
DOID:3093	MEG3
DOID:3093	MIR155HG
DOID:3093	HAND2-AS1
DOID:3093	BCYRN1
DOID:3093	MALAT1
DOID:3093	CDKN2B-AS1
DOID:3093	PVT1
DOID:3093	MIR100HG
DOID:3095	H19
DOID:3095	LINC01556
DOID:3118	GAS5
DOID:3118	MIR17HG
DOID:3119	HULC
DOID:3119	TRERNA1
DOID:3119	TP53COR1
DOID:3119	BANCR
DOID:3119	LINC00602
DOID:3119	MIR194-2HG
DOID:3119	TUSC7
DOID:3119	SPRY4-IT1
DOID:3119	SNHG1
DOID:3119	SOX2-OT
DOID:3119	GAS5
DOID:3119	MIR17HG
DOID:3119	PANDAR
DOID:3119	AFAP1-AS1
DOID:3119	DBH-AS1
DOID:3119	DANCR
DOID:3119	CASC16
DOID:3119	HCCAT5
DOID:3119	CASC2
DOID:3119	CYTOR
DOID:3119	HCP5
DOID:3119	TUG1
DOID:3119	KCNQ1OT1
DOID:3119	LINC00974
DOID:3119	LINC00583
DOID:3119	LSINCT5
DOID:3119	ZFAS1
DOID:3119	HNF1A-AS1
DOID:3119	H19
DOID:3119	MIR7-3HG
DOID:3119	MEG3
DOID:3119	NEAT1
DOID:3119	CAHM
DOID:3119	NPSR1-AS1
DOID:3119	TINCR
DOID:3119	LINC00687
DOID:3119	NCRUPAR
DOID:3119	ZEB1-AS1
DOID:3119	XIST
DOID:3119	BCYRN1
DOID:3119	DISC2
DOID:3119	HOTAIR
DOID:3119	GHET1
DOID:3119	CRNDE
DOID:3119	LINC00312
DOID:3119	MALAT1
DOID:3119	CDKN2B-AS1
DOID:3119	SNHG4
DOID:3119	CCAT1
DOID:3119	NPTN-IT1
DOID:3119	IGF2-AS
DOID:3119	PCAT1
DOID:3119	WT1-AS
DOID:3119	GACAT2
DOID:3119	MINCR
DOID:3119	PVT1
DOID:3119	CCAT2
DOID:3119	HOTTIP
DOID:3119	HOTAIRM1
DOID:3119	PRNCR1
DOID:3119	UCA1
DOID:3119	LINC01426
DOID:3121	H19
DOID:3121	MEG3
DOID:3121	HOTAIR
DOID:3121	MALAT1
DOID:3121	CCAT1
DOID:3121	MINCR
DOID:3193	CDKN2B-AS1
DOID:3213	IFNG-AS1
DOID:3247	RMST
DOID:3304	ESRG
DOID:3307	LINC01556
DOID:3308	ESRG
DOID:3308	PICSAR
DOID:331	IFNG-AS1
DOID:331	LINC01080
DOID:331	SOX2-OT
DOID:331	TUG1
DOID:331	MEG3
DOID:331	XIST
DOID:331	HAR1A
DOID:331	BCYRN1
DOID:331	ATXN8OS
DOID:331	CDKN2B-AS1
DOID:331	CDKN2A-AS1
DOID:3312	HCG9
DOID:3312	DISC2
DOID:3312	DAOA-AS1
DOID:3324	HCG9
DOID:3324	PWAR4
DOID:3324	MCHR2-AS1
DOID:3324	DISC2
DOID:3324	DAOA-AS1
DOID:3342	GAS5
DOID:3342	H19
DOID:3342	MIR155HG
DOID:3342	HOTAIR
DOID:3347	HULC
DOID:3347	BANCR
DOID:3347	TUSC7
DOID:3347	MIR17HG
DOID:3347	TUG1
DOID:3347	MEG3
DOID:3347	HCG4
DOID:3347	HOTAIR
DOID:3347	MALAT1
DOID:3347	HOTTIP
DOID:3347	UCA1
DOID:3355	MALAT1
DOID:3369	EWSAT1
DOID:3388	CDKN2B-AS1
DOID:3393	MIR17HG
DOID:3393	MIAT
DOID:3393	KCNQ1OT1
DOID:3393	H19
DOID:3393	CDKN2B-AS1
DOID:3393	CDKN2A-AS1
DOID:3451	CDKN2B-AS1
DOID:3459	AFAP1-AS1
DOID:3459	H19
DOID:3459	HOTTIP
DOID:3459	LINC00675
DOID:3498	AFAP1-AS1
DOID:3498	H19
DOID:3498	MALAT1
DOID:3498	PVT1
DOID:3498	HOTTIP
DOID:3498	LINC00675
DOID:3527	ESRG
DOID:3527	CDKN2B-AS1
DOID:3565	H19
DOID:3565	MEG3
DOID:3571	HULC
DOID:3571	TRERNA1
DOID:3571	LINC00602
DOID:3571	MIR194-2HG
DOID:3571	SPRY4-IT1
DOID:3571	SNHG1
DOID:3571	SOX2-OT
DOID:3571	GAS5
DOID:3571	MIR17HG
DOID:3571	PANDAR
DOID:3571	AFAP1-AS1
DOID:3571	DBH-AS1
DOID:3571	DANCR
DOID:3571	HCCAT5
DOID:3571	CYTOR
DOID:3571	HCP5
DOID:3571	TUG1
DOID:3571	KCNQ1OT1
DOID:3571	LINC00974
DOID:3571	ZFAS1
DOID:3571	HNF1A-AS1
DOID:3571	H19
DOID:3571	MIR7-3HG
DOID:3571	MEG3
DOID:3571	NEAT1
DOID:3571	LINC00687
DOID:3571	ZEB1-AS1
DOID:3571	XIST
DOID:3571	HOTAIR
DOID:3571	MALAT1
DOID:3571	CDKN2B-AS1
DOID:3571	CCAT1
DOID:3571	NPTN-IT1
DOID:3571	IGF2-AS
DOID:3571	PCAT1
DOID:3571	WT1-AS
DOID:3571	PVT1
DOID:3571	CCAT2
DOID:3571	HOTTIP
DOID:3571	UCA1
DOID:3590	H19
DOID:3594	MIR503HG
DOID:3594	H19
DOID:3594	LINC00629
DOID:3620	ESRG
DOID:3620	MIR17HG
DOID:3620	H19
DOID:3620	MEG3
DOID:3627	CDKN2B-AS1
DOID:363	GAS5
DOID:363	CASC2
DOID:363	HCG27
DOID:363	HOTAIR
DOID:363	MALAT1
DOID:363	CDKN2B-AS1
DOID:363	SNHG12
DOID:37	PSORS1C3
DOID:37	HCP5
DOID:37	PRINS
DOID:3717	BANCR
DOID:3717	H19
DOID:3717	HOTAIR
DOID:374	SNHG11
DOID:374	MCHR2-AS1
DOID:374	H19
DOID:374	LINC00961
DOID:3748	SPRY4-IT1
DOID:3748	SOX2-OT
DOID:3748	H19
DOID:3748	HOTAIR
DOID:3748	CDKN2B-AS1
DOID:3829	H19
DOID:3829	MEG3
DOID:3829	HOTAIR
DOID:3829	MALAT1
DOID:3856	PCA3
DOID:3856	HULC
DOID:3856	CTBP1-AS
DOID:3856	GAS5
DOID:3856	DANCR
DOID:3856	EGOT
DOID:3856	TUG1
DOID:3856	KCNQ1OT1
DOID:3856	H19
DOID:3856	MEG3
DOID:3856	NEAT1
DOID:3856	SCHLAP1
DOID:3856	XIST
DOID:3856	PCGEM1
DOID:3856	TDRG1
DOID:3856	HOTAIR
DOID:3856	PCAT5
DOID:3856	MALAT1
DOID:3856	CDKN2B-AS1
DOID:3856	TTTY15
DOID:3856	IGF2-AS
DOID:3856	PCAT1
DOID:3856	PVT1
DOID:3856	HOTTIP
DOID:3856	PRINS
DOID:3856	LINC00963
DOID:3856	C1QTNF9B-AS1
DOID:3856	PRNCR1
DOID:3856	UCA1
DOID:3892	MEG3
DOID:3905	BANCR
DOID:3905	GAS5
DOID:3905	MIR17HG
DOID:3905	TUG1
DOID:3905	HNF1A-AS1
DOID:3905	H19
DOID:3905	KIRREL3-AS3
DOID:3905	MEG3
DOID:3905	ERICH1-AS1
DOID:3905	LINC01133
DOID:3905	XIST
DOID:3905	HOTAIR
DOID:3905	LINC01628
DOID:3905	MALAT1
DOID:3905	CDKN2B-AS1
DOID:3905	MIR124-2HG
DOID:3905	NPTN-IT1
DOID:3905	CCAT2
DOID:3905	UCA1
DOID:3907	LINC01133
DOID:3907	NPTN-IT1
DOID:3908	BANCR
DOID:3908	GAS5
DOID:3908	TUG1
DOID:3908	HNF1A-AS1
DOID:3908	H19
DOID:3908	KIRREL3-AS3
DOID:3908	MEG3
DOID:3908	ERICH1-AS1
DOID:3908	LINC01133
DOID:3908	XIST
DOID:3908	HOTAIR
DOID:3908	LINC01628
DOID:3908	MALAT1
DOID:3908	CDKN2B-AS1
DOID:3908	MIR124-2HG
DOID:3908	NPTN-IT1
DOID:3908	CCAT2
DOID:3908	UCA1
DOID:3910	GAS5
DOID:3910	HNF1A-AS1
DOID:3910	H19
DOID:3910	KIRREL3-AS3
DOID:3910	MEG3
DOID:3910	HOTAIR
DOID:3910	MALAT1
DOID:3910	CCAT2
DOID:3948	KCNQ1OT1
DOID:3948	H19
DOID:3953	KCNQ1OT1
DOID:3953	H19
DOID:3963	HULC
DOID:3963	BANCR
DOID:3963	PTCSC3
DOID:3963	LINC00663
DOID:3963	MEG3
DOID:3963	NEAT1
DOID:3963	PTCSC2
DOID:3963	HOTAIR
DOID:3963	MALAT1
DOID:3969	HULC
DOID:3969	BANCR
DOID:3969	PTCSC3
DOID:3969	LINC00663
DOID:3969	MEG3
DOID:3969	NEAT1
DOID:3969	PTCSC2
DOID:3969	HOTAIR
DOID:3969	MALAT1
DOID:399	GSTT1-AS1
DOID:3996	SPRY4-IT1
DOID:3996	GAS5
DOID:3996	TUG1
DOID:3996	KCNQ1OT1
DOID:3996	H19
DOID:3996	MEG3
DOID:3996	BLACAT1
DOID:3996	XIST
DOID:3996	HOTAIR
DOID:3996	GHET1
DOID:3996	MALAT1
DOID:3996	CDKN2B-AS1
DOID:3996	IGF2-AS
DOID:3996	PCAT1
DOID:3996	WT1-AS
DOID:3996	PVT1
DOID:3996	UCA1
DOID:4	PCA3
DOID:4	LINC01531
DOID:4	HPN-AS1
DOID:4	HULC
DOID:4	TRERNA1
DOID:4	PSORS1C3
DOID:4	ATE1-AS1
DOID:4	TP53TG1
DOID:4	CTBP1-AS
DOID:4	TP53COR1
DOID:4	PISRT1
DOID:4	LINC01098
DOID:4	DSCR10
DOID:4	BANCR
DOID:4	LINC-ROR
DOID:4	LINC00602
DOID:4	MIR194-2HG
DOID:4	IFNG-AS1
DOID:4	HCG9
DOID:4	TUSC7
DOID:4	FAM83H-AS1
DOID:4	LINC00163
DOID:4	SPRY4-IT1
DOID:4	LINC01080
DOID:4	ESRG
DOID:4	SNHG1
DOID:4	PARD6G-AS1
DOID:4	LINC00271
DOID:4	LOXL1-AS1
DOID:4	MYCNOS
DOID:4	SOX2-OT
DOID:4	HYMAI
DOID:4	SNHG11
DOID:4	LINC01387
DOID:4	PWAR4
DOID:4	LINCMD1
DOID:4	GAS5
DOID:4	LINC00856
DOID:4	TP73-AS1
DOID:4	PTCSC3
DOID:4	SERTAD4-AS1
DOID:4	JAZF1-AS1
DOID:4	LINC00467
DOID:4	MIR17HG
DOID:4	PANDAR
DOID:4	AFAP1-AS1
DOID:4	LINC00474
DOID:4	DBH-AS1
DOID:4	C5orf66-AS2
DOID:4	LINC00922
DOID:4	MIR503HG
DOID:4	EPB41L4A-AS1
DOID:4	DANCR
DOID:4	TUSC8
DOID:4	CASC16
DOID:4	MESTIT1
DOID:4	HCCAT5
DOID:4	CASC2
DOID:4	EGOT
DOID:4	CYTOR
DOID:4	HCP5
DOID:4	LINC00654
DOID:4	NBAT1
DOID:4	MIAT
DOID:4	LINC00336
DOID:4	CASC15
DOID:4	EWSAT1
DOID:4	TUG1
DOID:4	KCNQ1OT1
DOID:4	GNAS-AS1
DOID:4	LINC00974
DOID:4	LINC00583
DOID:4	LINC00261
DOID:4	LSINCT5
DOID:4	MCHR2-AS1
DOID:4	CCDC26
DOID:4	ZFAS1
DOID:4	TEX41
DOID:4	HNF1A-AS1
DOID:4	DSCR9
DOID:4	MIF-AS1
DOID:4	LINC01588
DOID:4	H19
DOID:4	LINC00663
DOID:4	MIR7-3HG
DOID:4	KIRREL3-AS3
DOID:4	LINC01556
DOID:4	MEG3
DOID:4	NEAT1
DOID:4	CAHM
DOID:4	HLA-F-AS1
DOID:4	NPSR1-AS1
DOID:4	MIR155HG
DOID:4	ERICH1-AS1
DOID:4	TINCR
DOID:4	SCHLAP1
DOID:4	BLACAT1
DOID:4	LINC00687
DOID:4	LINC00942
DOID:4	MIR99AHG
DOID:4	NCRUPAR
DOID:4	LINC00629
DOID:4	HCG4
DOID:4	ZEB1-AS1
DOID:4	LINC01133
DOID:4	LINC01024
DOID:4	LINC00299
DOID:4	HAND2-AS1
DOID:4	XIST
DOID:4	NALT1
DOID:4	SAMMSON
DOID:4	DLEU2
DOID:4	HCG27
DOID:4	HAR1A
DOID:4	LINC00511
DOID:4	BCYRN1
DOID:4	LINC00472
DOID:4	PCGEM1
DOID:4	IL12A-AS1
DOID:4	ATXN8OS
DOID:4	PTCSC2
DOID:4	DISC2
DOID:4	MIR137HG
DOID:4	TDRG1
DOID:4	LINC00032
DOID:4	HOTAIR
DOID:4	LINC01628
DOID:4	GHET1
DOID:4	LUCAT1
DOID:4	LINC00961
DOID:4	DAOA-AS1
DOID:4	NRON
DOID:4	LINC-PINT
DOID:4	PICSAR
DOID:4	BCAR4
DOID:4	FENDRR
DOID:4	PCAT5
DOID:4	HOXA11-AS
DOID:4	LINC00473
DOID:4	CRNDE
DOID:4	LINC00312
DOID:4	RMST
DOID:4	MALAT1
DOID:4	CDKN2B-AS1
DOID:4	CDKN2A-AS1
DOID:4	SNHG4
DOID:4	CCAT1
DOID:4	TTTY15
DOID:4	MIR124-2HG
DOID:4	NPTN-IT1
DOID:4	IGF2-AS
DOID:4	PCAT1
DOID:4	IL10RB-AS1
DOID:4	LMCD1-AS1
DOID:4	WT1-AS
DOID:4	GACAT2
DOID:4	CDR1-AS
DOID:4	NCAM1-AS1
DOID:4	C5orf66-AS1
DOID:4	TARID
DOID:4	MINCR
DOID:4	PVT1
DOID:4	LINC00477
DOID:4	GSTT1-AS1
DOID:4	CCAT2
DOID:4	HOTTIP
DOID:4	PRINS
DOID:4	LINC00963
DOID:4	PSMB8-AS1
DOID:4	MIR100HG
DOID:4	C1QTNF9B-AS1
DOID:4	HOTAIRM1
DOID:4	THRIL
DOID:4	SNHG12
DOID:4	KCTD21-AS1
DOID:4	PRNCR1
DOID:4	CBR3-AS1
DOID:4	UCA1
DOID:4	LINC01426
DOID:4	GATA3-AS1
DOID:4	LINC00675
DOID:4001	H19
DOID:4006	HOTAIR
DOID:4007	HOTAIR
DOID:403	CDKN2B-AS1
DOID:4043	RMST
DOID:4045	PCA3
DOID:4045	RMST
DOID:4074	AFAP1-AS1
DOID:4074	H19
DOID:4074	MALAT1
DOID:4074	PVT1
DOID:4074	HOTTIP
DOID:4074	LINC00675
DOID:4085	H19
DOID:409	GAS5
DOID:409	MIR17HG
DOID:4090	TP53TG1
DOID:4159	TP53COR1
DOID:4159	H19
DOID:4159	CDKN2B-AS1
DOID:417	GAS5
DOID:417	HCP5
DOID:4184	GNAS-AS1
DOID:4184	H19
DOID:4194	LINC00271
DOID:4194	HYMAI
DOID:4194	KCNQ1OT1
DOID:4194	H19
DOID:4194	MEG3
DOID:4194	MALAT1
DOID:4194	CDKN2B-AS1
DOID:4194	IGF2-AS
DOID:4194	PVT1
DOID:4195	H19
DOID:421	NEAT1
DOID:421	PVT1
DOID:4226	MALAT1
DOID:423	LINCMD1
DOID:4230	PCA3
DOID:4362	GAS5
DOID:4362	TUSC8
DOID:4362	H19
DOID:4362	MEG3
DOID:4362	BCYRN1
DOID:4362	HOTAIR
